"","X","date","zip","resp","diar","pop","hh.size","lat","long","fitted1"
"307",307,"2020-02-28",6074,0,0,7977,2,41.833848,-72.5705325,0.135734286541369
"308",308,"2020-02-28",6076,1,0,6367,3,41.986640815,-72.2533375,0.425875004414262
"309",309,"2020-02-28",6078,0,0,9051,1,41.976171629,-72.65770167,0.0391786266691328
"310",310,"2020-02-28",6081,0,0,8078,1,41.905697,-72.7715895,0.034966848550796
"311",311,"2020-02-28",6082,0,0,7339,2,41.984446,-72.5570815,0.124878266131015
"312",312,"2020-02-28",6084,0,0,6970,1,41.882047,-72.361168,0.0301707024509839
"313",313,"2020-02-28",6085,0,0,7431,1,41.7468985,-72.880995,0.0321662108914292
"314",314,"2020-02-28",6088,0,0,7568,1,41.9033475,-72.592533,0.0327592361763337
"315",315,"2020-02-28",6089,1,1,9156,4,41.8387975,-72.831442,2.40741196119761
"316",316,"2020-02-28",6090,0,0,7312,2,41.9545455,-72.8658435,0.124418842069762
"317",317,"2020-02-28",6091,2,2,5732,4,42.002732904,-72.9820655,1.50713033656452
"318",318,"2020-02-28",6092,3,2,7330,4,41.861663,-72.8497045,1.92729681908895
"319",319,"2020-02-28",6093,0,0,7239,2,42.005542,-72.72442587,0.123176695533781
"320",320,"2020-02-28",6095,0,1,7567,2,41.865898,-72.6818835,0.128757847092709
"321",321,"2020-02-28",6096,0,0,7424,1,41.9234965,-72.6594105,0.0321359103294267
"322",322,"2020-02-28",6098,0,0,7786,2,41.946750222,-73.0648565,0.132484286700652
"323",323,"2020-02-28",6103,0,0,8259,2,41.768549,-72.6745365,0.140532715625569
"324",324,"2020-02-28",6105,2,0,7785,3,41.7779495,-72.702138,0.520721989848442
"325",325,"2020-02-28",6106,0,0,8034,3,41.7414495,-72.687187,0.537377066980396
"326",326,"2020-02-28",6107,0,0,7893,1,41.75265,-72.758573,0.0341660479835891
"327",327,"2020-02-28",6108,0,0,6610,1,41.777599,-72.621378,0.0286123878337164
"328",328,"2020-02-28",6109,0,0,5573,1,41.7036995,-72.662837,0.0241235760056432
"329",329,"2020-02-28",6110,0,0,8027,1,41.73425,-72.7381895,0.0347460873133498
"330",330,"2020-02-28",6111,0,0,6646,2,41.6856495,-72.731196,0.113086381892182
"331",331,"2020-02-28",6112,0,0,7474,1,41.791187,-72.6968875,0.0323523429151584
"332",332,"2020-02-28",6114,1,1,8959,3,41.7454495,-72.670287,0.599248337450506
"333",333,"2020-02-28",6117,0,0,7472,2,41.7813995,-72.7574895,0.127141355025336
"334",334,"2020-02-28",6118,0,1,7752,3,41.7448355,-72.6121345,0.518514690469509
"335",335,"2020-02-28",6119,1,0,7227,4,41.7637495,-72.7265885,1.90021474918907
"336",336,"2020-02-28",6120,0,0,8858,1,41.788049,-72.667336,0.0383431968882088
"337",337,"2020-02-28",6226,0,0,8015,1,41.7093655,-72.2109645,0.0346941434927742
"338",338,"2020-02-28",6231,0,0,7282,2,41.627599,-72.372719,0.123908370890591
"339",339,"2020-02-28",6232,0,0,7407,2,41.732026,-72.374618,0.126035334137134
"340",340,"2020-02-28",6234,0,0,7248,3,41.784606,-71.9628505,0.484803209045794
"341",341,"2020-02-28",6235,0,0,7228,1,41.811508,-72.1279515,0.0312874945933589
"342",342,"2020-02-28",6237,0,0,6841,2,41.690941,-72.2980185,0.116404444556789
"343",343,"2020-02-28",6238,1,0,6938,2,41.777595,-72.334272,0.118054968036106
"344",344,"2020-02-28",6239,0,0,7485,2,41.788984,-71.85521753,0.127362559202977
"345",345,"2020-02-28",6241,0,1,9115,3,41.853812813,-71.86030059,0.609682843605465
"346",346,"2020-02-28",6242,0,0,9083,2,41.901662,-72.100683,0.154553657346779
"347",347,"2020-02-28",6247,0,0,6065,1,41.764698,-72.068482,0.0262532726492421
"348",348,"2020-02-28",6248,0,1,6639,3,41.682179,-72.4007775,0.444068502325473
"349",349,"2020-02-28",6249,0,0,8661,2,41.6265445,-72.245804,0.147373029426451
"350",350,"2020-02-28",6250,1,0,8171,4,41.781562,-72.2061075,2.14842323448511
"351",351,"2020-02-28",6254,0,2,7594,4,41.6142705,-72.149072,1.99671105650225
"352",352,"2020-02-28",6255,0,0,7952,3,41.978582407,-71.901796,0.531892262463046
"353",353,"2020-02-28",6256,0,0,7252,1,41.7561135,-72.1288565,0.0313913822345101
"354",354,"2020-02-28",6259,0,0,8148,1,41.8618165,-71.9943135,0.0352698541708202
"355",355,"2020-02-28",6260,0,0,8833,3,41.90082831,-71.86525094,0.590820467094578
"356",356,"2020-02-28",6262,0,0,7880,1,42.020178091,-71.9478735,0.0341097755112989
"357",357,"2020-02-28",6264,0,0,7078,3,41.6930585,-72.102132,0.473432272851288
"358",358,"2020-02-28",6266,0,1,7296,3,41.6737795,-72.1482635,0.488013826324243
"359",359,"2020-02-28",6268,0,0,7187,2,41.7911465,-72.2532095,0.122291878823219
"360",360,"2020-02-28",6269,0,0,7587,1,41.804209,-72.250869,0.0328414805589117
"361",361,"2020-02-28",6277,0,0,7711,1,41.977030122,-71.8610759,0.0333782333715261
"362",362,"2020-02-28",6278,0,0,7673,1,41.895535,-72.164752,0.0332137446063701
"363",363,"2020-02-28",6279,1,0,6754,1,41.8966655,-72.2733795,0.0292357136806234
"364",364,"2020-02-28",6280,0,0,7843,1,41.70083,-72.138186,0.0339496153978575
"365",365,"2020-02-28",6281,0,0,6562,1,41.969208257,-72.01467455,0.0284046125514141
"366",366,"2020-02-28",6282,0,0,8572,1,41.9423045,-72.061495,0.0371052024978241
"367",367,"2020-02-28",6320,0,0,9511,2,41.345452583,-72.1087705,0.161836379502941
"368",368,"2020-02-28",6330,2,0,8123,3,41.642066,-72.067582,0.54333008651752
"369",369,"2020-02-28",6331,0,0,7623,1,41.697212,-71.99386,0.0329973120206385
"370",370,"2020-02-28",6333,10,6,8956,5,41.3765475,-72.2368105,9.25669690365316
"371",371,"2020-02-28",6334,0,0,6619,1,41.546748,-72.179573,0.0286513456991481
"372",372,"2020-02-28",6335,0,0,7203,1,41.439648,-72.062324,0.0311792783004931
"373",373,"2020-02-28",6336,1,0,7805,3,41.580798,-72.194556,0.522059747047795
"374",374,"2020-02-28",6339,0,0,7669,1,41.4442295,-71.9988785,0.0331964299995116
"375",375,"2020-02-28",6340,0,0,8262,1,41.358567831,-72.035169,0.0357633204662882
"376",376,"2020-02-28",6351,0,0,7946,3,41.599186,-71.962785,0.53149093530324
"377",377,"2020-02-28",6354,0,3,6348,4,41.7048385,-71.8489915,1.66909689052888
"378",378,"2020-02-28",6355,2,0,6779,4,41.376712004,-71.9765675,1.78242089176044
"379",379,"2020-02-28",6357,0,0,7269,1,41.331056721,-72.215723,0.0314649693136588
"380",380,"2020-02-28",6359,0,0,8105,2,41.472796406,-71.87991184,0.137912296905829
"381",381,"2020-02-28",6360,0,0,8372,2,41.536679,-72.0022545,0.142455490400444
"382",382,"2020-02-28",6365,0,0,8366,2,41.519179,-71.95439,0.14235339616461
"383",383,"2020-02-28",6370,1,0,6507,3,41.4645975,-72.188621,0.435239304809738
"384",384,"2020-02-28",6371,0,0,6415,2,41.359299358,-72.33961925,0.109155753812571
"385",385,"2020-02-28",6373,0,0,7287,1,41.669529314,-71.8055435,0.0315428850445222
"386",386,"2020-02-28",6374,0,0,8958,2,41.69105,-71.909045,0.152426694100236
"387",387,"2020-02-28",6375,0,0,6667,2,41.398998,-72.1329215,0.113443711717601
"388",388,"2020-02-28",6376,0,1,8129,2,41.2947745,-72.256424,0.138320673849165
"389",389,"2020-02-28",6377,0,0,6633,1,41.720241757,-71.81899347,0.028711946823153
"390",390,"2020-02-28",6378,1,0,6909,2,41.380467223,-71.9177436,0.117561512562908
"391",391,"2020-02-28",6379,1,1,8732,3,41.368473572,-71.86416896,0.584064793237842
"392",392,"2020-02-28",6380,0,0,9008,1,41.570348,-72.0544705,0.0389924946454036
"393",393,"2020-02-28",6382,0,0,6595,2,41.461548,-72.130872,0.112218580887593
"394",394,"2020-02-28",6384,0,0,7362,1,41.5770525,-71.86072971,0.0318675339231196
"395",395,"2020-02-28",6385,0,1,7004,3,41.359548,-72.1602215,0.468482571213678
"396",396,"2020-02-28",6401,0,0,7789,2,41.3432825,-73.0706515,0.132535333818569
"397",397,"2020-02-28",6403,0,0,8139,2,41.418219,-73.0588355,0.138490830908888
"398",398,"2020-02-28",6405,0,0,7150,1,41.28827042,-72.794942,0.0309498597596176
"399",399,"2020-02-28",6409,0,2,8192,3,41.3488045,-72.4178625,0.54794534885529
"400",400,"2020-02-28",6410,0,0,8036,4,41.505947,-72.9081225,2.11292731762604
"401",401,"2020-02-28",6412,0,0,8202,1,41.403088,-72.483442,0.0355036013634103
"402",402,"2020-02-28",6413,0,0,7284,2,41.298622694,-72.53628225,0.123942402302536
"403",403,"2020-02-28",6415,0,0,7637,1,41.5471395,-72.343027,0.0330579131446433
"404",404,"2020-02-28",6416,0,0,6518,2,41.606102,-72.66779,0.110908371527722
"405",405,"2020-02-28",6417,0,0,7912,2,41.367911,-72.4540115,0.134628265653167
"406",406,"2020-02-28",6418,0,0,6294,2,41.327146,-73.0815475,0.107096853389918
"407",407,"2020-02-28",6419,0,0,8835,2,41.376444,-72.583236,0.150333762265638
"408",408,"2020-02-28",6420,0,0,8456,1,41.4858115,-72.267777,0.0366030788989268
"409",409,"2020-02-28",6422,1,0,7034,2,41.4617685,-72.6775505,0.119688475809451
"410",410,"2020-02-28",6423,0,0,7508,1,41.477734,-72.390982,0.0324995170734558
"411",411,"2020-02-28",6424,0,1,8099,2,41.5572605,-72.4947215,0.137810202669994
"412",412,"2020-02-28",6426,0,0,8312,2,41.352391,-72.3999315,0.141434548042103
"413",413,"2020-02-28",6430,1,0,7009,3,41.174596,-73.28431,0.468817010513517
"414",414,"2020-02-28",6432,0,0,6626,1,41.196246,-73.2446085,0.0286816462611506
"415",415,"2020-02-28",6437,1,0,7014,3,41.3391385,-72.690719,0.469151449813356
"416",416,"2020-02-28",6438,0,0,6512,1,41.4601525,-72.4975835,0.0281881799656825
"417",417,"2020-02-28",6441,0,0,6914,1,41.4628325,-72.580045,0.0299282979549645
"418",418,"2020-02-28",6442,0,0,7207,2,41.344698,-72.444631,0.122632192942666
"419",419,"2020-02-28",6443,0,0,7867,1,41.3443485,-72.60872551,0.0340535030390086
"420",420,"2020-02-28",6447,0,0,7111,2,41.636349,-72.4567795,0.120998685169321
"421",421,"2020-02-28",6450,1,0,6817,3,41.537225,-72.7800865,0.455974541399721
"422",422,"2020-02-28",6451,0,0,9683,1,41.5422135,-72.8195295,0.0419143345527801
"423",423,"2020-02-28",6455,0,0,6810,1,41.518291,-72.7130475,0.0294781181766428
"424",424,"2020-02-28",6457,0,0,7069,2,41.5496975,-72.653095,0.120284025518483
"425",425,"2020-02-28",6460,0,0,7446,2,41.2240965,-73.05286363,0.126698946670056
"426",426,"2020-02-28",6468,0,0,7797,1,41.3418455,-73.231708,0.0337504974189844
"427",427,"2020-02-28",6469,0,0,9136,1,41.5061835,-72.4430765,0.0395465620648765
"428",428,"2020-02-28",6470,0,0,7363,3,41.394745,-73.3142115,0.492495312942078
"429",429,"2020-02-28",6471,0,0,8351,2,41.338597,-72.782892,0.142098160575025
"430",430,"2020-02-28",6472,0,0,6651,2,41.376419,-72.7691915,0.113171460422044
"431",431,"2020-02-28",6473,0,0,7767,3,41.383447,-72.8634905,0.519518008369024
"432",432,"2020-02-28",6475,1,0,6844,3,41.301433,-72.390459,0.457780513618849
"433",433,"2020-02-28",6477,0,0,8352,1,41.279497,-73.03295,0.0361528991206051
"434",434,"2020-02-28",6478,5,4,6894,5,41.42863,-73.1428835,7.12546543700143
"435",435,"2020-02-28",6479,0,0,7735,2,41.576095,-72.9006965,0.131616485696062
"436",436,"2020-02-28",6480,0,0,8754,2,41.583827,-72.587932,0.148955490081878
"437",437,"2020-02-28",6481,0,0,6537,1,41.5344515,-72.700163,0.0282963962585483
"438",438,"2020-02-28",6482,0,0,8075,2,41.4047505,-73.250359,0.137401825726658
"439",439,"2020-02-28",6483,0,1,6803,2,41.384598,-73.0943275,0.11575784772984
"440",440,"2020-02-28",6484,0,0,8700,1,41.315846,-73.135431,0.037659269917297
"441",441,"2020-02-28",6488,0,0,7459,3,41.4674795,-73.240607,0.498916547498976
"442",442,"2020-02-28",6489,0,0,7461,1,41.600498,-72.876422,0.0322960704428681
"443",443,"2020-02-28",6490,0,0,7838,2,41.143267183,-73.293099,0.133369103411213
"444",444,"2020-02-28",6492,0,0,8185,1,41.456603,-72.810266,0.0354300142842616
"445",445,"2020-02-28",6498,0,0,8753,2,41.308923975,-72.46529632,0.148938474375906
"446",446,"2020-02-28",6504,1,0,7959,1,41.303647,-72.934946,0.0344517389967548
"447",447,"2020-02-28",6510,0,0,7949,2,41.307697,-72.926446,0.135257846774143
"448",448,"2020-02-28",6511,1,0,7844,2,41.308047,-72.923896,0.133471197647047
"449",449,"2020-02-28",6512,6,0,7110,3,41.283747,-72.864094,0.475572684370254
"450",450,"2020-02-28",6513,0,0,6381,1,41.315426,-72.8627945,0.0276211265910657
"451",451,"2020-02-28",6514,0,0,7337,2,41.3721665,-72.941369,0.12484423471907
"452",452,"2020-02-28",6515,0,0,7479,1,41.3305385,-72.9685975,0.0323739861737315
"453",453,"2020-02-28",6516,0,0,7444,2,41.274447,-72.95767324,0.126664915258111
"454",454,"2020-02-28",6517,0,0,6595,2,41.345797,-72.904446,0.112218580887593
"455",455,"2020-02-28",6518,0,0,8992,2,41.417547,-72.907346,0.153005228103296
"456",456,"2020-02-28",6519,5,0,8322,3,41.293447,-72.9385965,0.556640770651089
"457",457,"2020-02-28",6524,0,0,6147,3,41.4298385,-72.993253,0.411159675221371
"458",458,"2020-02-28",6525,1,0,7770,3,41.3530465,-73.0017995,0.519718671948927
"459",459,"2020-02-28",6604,0,0,7023,1,41.188977,-73.211005,0.0304001209918594
"460",460,"2020-02-28",6605,0,0,7816,1,41.161449194,-73.216557,0.0338327418015625
"461",461,"2020-02-28",6606,2,0,7498,4,41.208796,-73.2115575,1.97146951562469
"462",462,"2020-02-28",6607,0,0,8143,2,41.1762965,-73.1663045,0.138558893732778
"463",463,"2020-02-28",6608,0,0,8335,1,41.188746,-73.180356,0.0360793120414564
"464",464,"2020-02-28",6610,0,0,6243,2,41.206646,-73.171405,0.106229052385329
"465",465,"2020-02-28",6611,0,0,9437,1,41.259907,-73.208257,0.0408494862309806
"466",466,"2020-02-28",6612,3,0,7935,2,41.2725455,-73.302861,0.135019626890531
"467",467,"2020-02-28",6614,0,0,7393,1,41.230496,-73.1257035,0.0320017221262732
"468",468,"2020-02-28",6615,0,0,7436,2,41.1729465,-73.13923432,0.126528789610332
"469",469,"2020-02-28",6702,0,0,7080,3,41.559746,-73.0431255,0.473566048571223
"470",470,"2020-02-28",6704,0,0,8053,2,41.582897,-73.033901,0.137027480195267
"471",471,"2020-02-28",6705,0,0,6981,2,41.551547,-72.992688,0.118786643392917
"472",472,"2020-02-28",6706,0,0,8370,1,41.534596,-73.0231505,0.0362308148514685
"473",473,"2020-02-28",6708,0,0,7440,3,41.543396,-73.065152,0.49764567815959
"474",474,"2020-02-28",6710,0,0,6563,3,41.5696465,-73.0468515,0.438985024967929
"475",475,"2020-02-28",6712,0,0,7206,1,41.499397,-72.976401,0.031192264255637
"476",476,"2020-02-28",6716,0,0,6379,2,41.598854,-72.9775585,0.108543188397567
"477",477,"2020-02-28",6750,0,0,7491,2,41.7249315,-73.2564865,0.127464653438811
"478",478,"2020-02-28",6751,0,0,7663,1,41.6421055,-73.211003,0.0331704580892237
"479",479,"2020-02-28",6752,0,0,8991,1,41.517055,-73.358267,0.0389189075662549
"480",480,"2020-02-28",6754,0,0,6693,1,41.7976265,-73.3687625,0.0289716659260309
"481",481,"2020-02-28",6755,0,0,7620,1,41.646678,-73.480072,0.0329843260654946
"482",482,"2020-02-28",6756,0,0,9044,1,41.8488635,-73.2362045,0.0391483261071303
"483",483,"2020-02-28",6757,0,0,8177,2,41.728729495,-73.44868737,0.139137427735837
"484",484,"2020-02-28",6759,0,0,7427,1,41.7560665,-73.2157455,0.0321488962845706
"485",485,"2020-02-28",6762,0,0,7203,2,41.528874,-73.117314,0.122564130118776
"486",486,"2020-02-28",6763,0,0,6819,2,41.69008,-73.211809,0.116030099025397
"487",487,"2020-02-28",6770,0,2,7755,3,41.487842,-73.061246,0.518715354049411
"488",488,"2020-02-28",6776,0,0,7812,2,41.5873105,-73.4159895,0.132926695055933
"489",489,"2020-02-28",6777,0,0,7571,1,41.708186,-73.3326235,0.0327722221314777
"490",490,"2020-02-28",6778,0,0,7291,2,41.694945,-73.108706,0.124061512244343
"491",491,"2020-02-28",6779,0,0,6477,3,41.5953465,-73.080253,0.433232669010708
"492",492,"2020-02-28",6782,0,0,8147,1,41.6576475,-73.047044,0.0352655255191056
"493",493,"2020-02-28",6783,0,0,6892,2,41.553791,-73.301041,0.117272245561378
"494",494,"2020-02-28",6784,0,0,7390,1,41.581341899,-73.48735161,0.0319887361711293
"495",495,"2020-02-28",6785,1,0,6928,3,41.7081015,-73.448479,0.463399093856134
"496",496,"2020-02-28",6786,0,0,7804,1,41.6642475,-73.019497,0.0337807979809868
"497",497,"2020-02-28",6787,0,0,8060,1,41.679492,-73.102229,0.0348889328199326
"498",498,"2020-02-28",6790,1,0,7134,2,41.8393655,-73.1254955,0.121390046406685
"499",499,"2020-02-28",6791,0,0,7731,2,41.720315,-73.060313,0.131548422872173
"500",500,"2020-02-28",6793,0,0,6568,1,41.636105,-73.297241,0.0284305844617019
"501",501,"2020-02-28",6794,0,0,6149,1,41.6413695,-73.3239855,0.0266168793932711
"502",502,"2020-02-28",6795,0,0,8106,3,41.615246,-73.117246,0.542192992898069
"503",503,"2020-02-28",6796,0,0,7334,2,41.874194,-73.3521925,0.124793187601153
"504",504,"2020-02-28",6798,0,0,7936,3,41.562687,-73.2062455,0.530822056703563
"505",505,"2020-02-28",6801,0,0,7422,3,41.3806945,-73.3915145,0.496441696680171
"506",506,"2020-02-28",6804,0,0,6295,1,41.4673445,-73.388264,0.0272488625436074
"507",507,"2020-02-28",6807,0,0,8262,1,41.0620965,-73.5880685,0.0357633204662882
"508",508,"2020-02-28",6810,0,0,6796,3,41.3781445,-73.4690945,0.4545698963404
"509",509,"2020-02-28",6811,0,0,8313,1,41.423144,-73.47701706,0.0359840817037344
"510",510,"2020-02-28",6812,0,0,7934,3,41.486794,-73.4910675,0.530688280983628
"511",511,"2020-02-28",6820,0,0,7418,2,41.0753465,-73.481017,0.12622250690283
"512",512,"2020-02-28",6830,0,0,6673,2,41.0422335,-73.62692,0.113545805953435
"513",513,"2020-02-28",6831,0,0,7586,1,41.081675289,-73.6635725,0.0328371519071971
"514",514,"2020-02-28",6840,0,0,8912,3,41.162787137,-73.50212314,0.596104608032025
"515",515,"2020-02-28",6850,0,0,8236,1,41.127096,-73.442314,0.0356507755217078
"516",516,"2020-02-28",6851,0,0,7934,1,41.139596,-73.405613,0.034343522703889
"517",517,"2020-02-28",6853,0,0,7550,2,41.0694885,-73.4376635,0.128468580091179
"518",518,"2020-02-28",6854,0,0,7827,2,41.091746,-73.4320135,0.133181930645518
"519",519,"2020-02-28",6855,0,0,7445,3,41.102351341,-73.3981625,0.497980117459428
"520",520,"2020-02-28",6870,0,0,6996,3,41.0330965,-73.5693675,0.467947468333937
"521",521,"2020-02-28",6877,0,0,8180,2,41.307351587,-73.4947135,0.139188474853754
"522",522,"2020-02-28",6878,0,0,6660,1,41.03435812,-73.5826185,0.028828820419448
"523",523,"2020-02-28",6880,0,0,7524,2,41.144796454,-73.3427615,0.128026171735898
"524",524,"2020-02-28",6883,0,0,7116,1,41.2246455,-73.3775635,0.0308026856013201
"525",525,"2020-02-28",6896,0,0,6906,1,41.302195,-73.388264,0.0298936687412475
"526",526,"2020-02-28",6897,0,0,6801,1,41.209449,-73.44091207,0.0294391603112111
"527",527,"2020-02-28",6901,0,0,8444,3,41.0526965,-73.5356165,0.564801089567147
"528",528,"2020-02-28",6902,0,0,6849,1,41.0609965,-73.542467,0.0296469355935135
"529",529,"2020-02-28",6903,0,0,6518,1,41.126685418,-73.570019,0.0282141518759703
"530",530,"2020-02-28",6905,0,0,7258,1,41.085846,-73.5449175,0.0314173541447979
"531",531,"2020-02-28",6906,0,0,7898,1,41.077346,-73.5208165,0.0341876912421623
"532",532,"2020-02-28",6907,1,1,7072,4,41.097796,-73.5188285,1.8594601779805
"533",533,"2020-02-29",6001,0,0,6618,1,41.7922485,-72.8546215,0.0286470170474335
"534",534,"2020-02-29",6002,0,1,6949,2,41.852748,-72.736193,0.118242140801802
"535",535,"2020-02-29",6010,0,0,6295,2,41.681598,-72.940477,0.10711386909589
"536",536,"2020-02-29",6013,0,0,7777,1,41.7586945,-72.95751,0.0336639243846918
"537",537,"2020-02-29",6016,0,0,8025,1,41.9068475,-72.5516315,0.0347374300099205
"538",538,"2020-02-29",6018,0,0,8353,2,42.021107878,-73.29613924,0.142132191986969
"539",539,"2020-02-29",6019,0,0,9038,3,41.852411,-72.8994735,0.604532478387954
"540",540,"2020-02-29",6020,0,0,7409,1,41.8742965,-72.8993385,0.0320709805537073
"541",541,"2020-02-29",6021,1,0,7938,1,42.016421379,-73.1119775,0.0343608373107475
"542",542,"2020-02-29",6022,0,0,7138,2,41.866526,-72.920646,0.121458109230574
"543",543,"2020-02-29",6023,0,0,7539,1,41.6139485,-72.7205765,0.0326337052766094
"544",544,"2020-02-29",6024,0,0,7230,2,42.021986,-73.269836,0.12302355418003
"545",545,"2020-02-29",6026,0,0,8688,1,41.9385965,-72.735138,0.0376073260967214
"546",546,"2020-02-29",6027,1,1,6976,4,42.004306649,-72.913469,1.83421863710294
"547",547,"2020-02-29",6029,0,0,7215,2,41.907197,-72.4231275,0.122768318590445
"548",548,"2020-02-29",6031,0,0,7372,2,41.946962,-73.3304885,0.125439784428102
"549",549,"2020-02-29",6032,0,0,7960,1,41.725199,-72.8295075,0.0344560676484694
"550",550,"2020-02-29",6033,0,0,7295,1,41.703899,-72.5461325,0.0315775142582392
"551",551,"2020-02-29",6035,0,0,7555,1,41.960306365,-72.79614,0.0327029637040435
"552",552,"2020-02-29",6037,0,0,6709,3,41.603448,-72.7762915,0.448750652523211
"553",553,"2020-02-29",6039,1,0,6303,2,41.967320505,-73.43203767,0.107249994743669
"554",554,"2020-02-29",6040,0,0,6193,2,41.7770485,-72.523631,0.105378267086712
"555",555,"2020-02-29",6043,0,0,7412,1,41.766929,-72.438478,0.0320839665088511
"556",556,"2020-02-29",6051,0,0,8556,1,41.666649,-72.769641,0.03703594407039
"557",557,"2020-02-29",6052,0,0,7542,2,41.6571985,-72.8041925,0.1283324544434
"558",558,"2020-02-29",6053,0,0,7575,2,41.690297,-72.7906915,0.128893972740488
"559",559,"2020-02-29",6057,0,0,6948,2,41.85597,-73.0064315,0.118225125095829
"560",560,"2020-02-29",6058,0,0,8470,2,41.959432588,-73.199483,0.144123029585733
"561",561,"2020-02-29",6059,0,0,8048,2,41.928609,-72.916584,0.136942401665405
"562",562,"2020-02-29",6060,0,0,8383,2,41.996753,-72.8444925,0.14264266316614
"563",563,"2020-02-29",6062,0,0,8372,1,41.6738525,-72.8539445,0.0362394721548977
"564",564,"2020-02-29",6063,0,0,5711,2,41.9320325,-72.966924,0.0971766968080429
"565",565,"2020-02-29",6065,0,0,6607,1,41.976322423,-73.02232,0.0285994018785725
"566",566,"2020-02-29",6066,0,0,6782,1,41.8358975,-72.4632105,0.0293569159286331
"567",567,"2020-02-29",6067,0,0,8042,1,41.657749,-72.662687,0.0348110170890692
